Date,SPY
2025-10-09,671.1599731445312
2025-10-10,653.02001953125
2025-10-13,663.0399780273438
2025-10-14,662.22998046875
2025-10-15,665.1699829101562
2025-10-16,660.6400146484375
2025-10-17,664.3900146484375
2025-10-20,671.2999877929688
2025-10-21,671.2899780273438
2025-10-22,667.7999877929688
2025-10-23,671.760009765625
2025-10-24,677.25
2025-10-27,685.239990234375
2025-10-28,687.0599975585938
2025-10-29,687.3900146484375
2025-10-30,679.8300170898438
2025-10-31,682.0599975585938
