Date,Sharpe_Cluster_2,Sharpe_Cluster_3,Sharpe_Cluster_4,Sharpe_Cluster_5,Sharpe_Cluster_6,Sharpe_Cluster_7,Sharpe_Cluster_8,Sharpe_Cluster_9,Sharpe_Cluster_10,Sharpe_Cluster_11,Sharpe_Cluster_12,Vol_Cluster_1,Vol_Cluster_2,Vol_Cluster_4,Vol_Cluster_5,Vol_Cluster_6,Vol_Cluster_7,Vol_Cluster_8,Vol_Cluster_9,Vol_Cluster_10,Vol_Cluster_11,Vol_Cluster_12,Vol_Cluster_13,Vol_Cluster_14,Vol_Cluster_15,Vol_Cluster_16,Vol_Cluster_17,Vol_Cluster_18,Vol_Cluster_19,Vol_Cluster_20,Return_Cluster_8,Return_Cluster_9,Return_Cluster_12,Return_Cluster_25,Return_Cluster_62,Return_Cluster_95,Return_Cluster_97,Return_Cluster_98,Return_Cluster_106,Return_Cluster_186,Return_Cluster_202,Return_Cluster_207,Return_Cluster_211,Return_Cluster_217,Return_Cluster_230,Return_Cluster_233,Return_Cluster_247,Return_Cluster_258,Return_Cluster_275,Return_Cluster_308,Return_Cluster_309,Return_Cluster_313,Return_Cluster_328,Return_Cluster_329,Return_Cluster_342,Return_Cluster_371,Return_Cluster_377,Return_Cluster_384,Return_Cluster_385,Return_Cluster_388,Return_Cluster_399,Return_Cluster_404,Return_Cluster_493,Return_Cluster_588,Return_Cluster_600,PCA_Cluster_1,PCA_Cluster_2,PCA_Cluster_3,PCA_Cluster_4,PCA_Cluster_5,PCA_Cluster_6,PCA_Cluster_7,PCA_Cluster_8,PCA_Cluster_9,PCA_Cluster_10
2025-01-02,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.9999999999999997,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999998,1.0,1.0000000000000002,0.9999999999999998,0.9999999999999993,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999996,0.9999999999999999,1.0
2025-01-03,1.006380647836284,1.0065422592755031,1.0132940575071725,1.006474706615556,1.0296996635153277,1.0090919198326467,1.0229487811330378,1.0094454809234001,1.0315656435180063,1.010636460104952,1.0420305469133875,1.0020025966309827,1.0037747097671252,1.0050571549208829,1.005442067991484,1.0089784736238987,1.009102001370581,1.0082308827109832,1.011233344185893,1.022660589353843,1.0126812665089573,1.0233554294712395,1.018500735296502,1.0332060426943663,1.0176405484387268,1.0018926433852728,1.0572232916352342,1.0198999219545275,1.0739102832597354,1.0594301828596593,1.0181078128445162,1.002350354453424,1.0141574025737483,1.0222161076289245,1.0101249581605525,1.0089977867643223,1.0012511010447567,0.9970975900212341,1.0061952512693833,1.000762345420897,1.0181078128445162,1.002350354453424,1.0141574025737483,1.008030617145824,1.0046525390785817,1.0054105940148441,1.0222161076289245,1.000684262259838,0.9958709590028991,1.0154785361051215,1.0101249581605525,1.0047823201907327,1.0181389655148512,1.0040111061101766,1.0127863492696527,1.0082225814519625,1.0089977867643223,1.0012511010447567,0.9970975900212341,1.0062611082059045,1.0061952512693833,1.0000640174318556,1.0123661013211591,1.0154785361051215,1.0127863492696527,1.007372898011,1.04702638388835,1.007415674654809,1.0288349764148295,1.0194938216009617,1.0100230614957713,1.026116004032749,1.00827703425932,1.0053533809046218,1.0339421285974635
2025-01-06,1.0006211292490856,1.000918457325743,1.0155936138575887,1.0086162240941068,1.0304774720799283,1.0134725514885268,1.0411324431037907,1.0176625074123795,1.0568912297676094,1.0101606067090425,1.0527752668488246,0.9908123974684819,0.9935790509709721,0.9985399774876681,1.000068173538343,1.0089433089522248,1.009406075632385,1.0162396391071729,1.0240624179555835,1.0472718383824675,1.0142917848263164,1.0428922071202713,1.0359301103101153,1.0665990991972216,1.0245929194778944,0.9987108396432479,1.0682756071862594,1.034848544905225,1.0755301916978701,1.0257113717231978,1.0337102789522152,1.0018907809647104,0.9827262400706496,1.038604181448017,0.9923490180337776,0.9941436056520461,1.006214329224246,0.9736905915185411,1.0087028439118486,0.9817890492276484,1.0337102789522152,1.0018907809647104,0.9827262400706496,1.0109219795189754,0.9982703398661559,1.00090584269353,1.038604181448017,0.9825212791858857,0.9891483673907838,1.0155998567905848,0.9923490180337776,0.9953109396744073,1.0195287662140904,1.0086317349828307,1.0388636656885486,1.0053175614111636,0.9941436056520461,1.006214329224246,0.9736905915185411,0.9938397071660565,1.0087028439118486,0.9888963379760597,1.0091361873617584,1.0155998567905848,1.0388636656885486,1.0037657497686334,1.0506222245726828,1.0126145128582933,1.0439339494740516,1.0305086601255011,1.016301959463954,1.0513659101899473,1.0124144020237624,1.0062394982607736,1.03024379233495
2025-01-07,0.9944206634182178,0.9967647933124346,1.0123896716642198,1.0017928150180437,1.0162511430975563,1.0084604008673919,1.0113079788374995,1.0136277656093642,1.0133706490020626,1.0155259108133972,1.0228043792666206,0.9912713715074591,0.9984726464068664,0.9941905786426646,0.9995150119348072,1.0054477807623434,1.0066597347615724,1.0056282881617993,1.0180814636259419,1.0137224114517862,1.0064599903745524,1.0383671778105554,1.0259367753774753,1.0185138991566245,1.0198339512986394,0.9770610221554121,1.0369935689616638,1.0163312646929712,1.0368523382256254,0.9521684659903908,1.0088274742998748,1.0088865237807727,0.9705832397223453,1.0432236641521364,0.983175263588856,0.9980232905323858,0.9932317140991878,0.9672136005561809,0.9955559842934055,0.9862977137266435,1.0088274742998748,1.0088865237807727,0.9705832397223453,1.0020109206567365,0.9704822838919628,1.0046860611451969,1.0432236641521364,0.986927356413515,0.9769841947126741,1.0217178678954166,0.983175263588856,0.9836285898217403,1.017606144475374,1.018060018545265,1.0319425153722066,0.991520742414955,0.9980232905323858,0.9932317140991878,0.9672136005561809,1.0012611290863105,0.9955559842934055,0.985980549282284,1.0027575230638652,1.0217178678954166,1.0319425153722066,0.9996217355588339,1.026255330022883,1.0068333091447743,1.012515688111116,1.0092657902921662,1.010421710986784,1.0137001124075107,1.0084952896719912,0.988767391948385,1.0046694389220938
2025-01-08,0.9984475966016794,0.9979767948232846,1.020770503315346,1.0032976547217871,1.0211886756376427,1.010250839270128,1.0104817538004938,1.0144321522444844,1.0094996122378133,1.0163661158192185,1.00955223319966,0.9937880736267537,1.0010674174186192,0.9965432812985754,1.0044615111473094,1.0096370509723613,1.0084077707119021,1.0070208536148129,1.0168742959100798,1.0126298892525707,1.0110848847903902,1.0449240395642236,1.0245311858992932,1.0154181754552267,1.0391334034281667,0.9830918010195733,1.0237637621530125,1.0378590398615424,1.03533673848079,0.935263946146489,1.008936566486508,1.008834109090225,0.9766122060795237,1.0395889314134892,0.9987697893291425,1.0200319688867425,0.9984692634817661,0.9745013726526679,0.9992244196678566,1.0004713872057531,1.008936566486508,1.008834109090225,0.9766122060795237,1.0110195437393767,0.9750389619084903,1.0036201148097215,1.0395889314134892,1.0006396061591731,0.9786086025174253,1.0310749842166866,0.9987697893291425,0.9850212318318432,1.013651141793189,1.024779305442975,1.024415382751994,1.0066549833560898,1.0200319688867425,0.9984692634817661,0.9745013726526679,1.0103800603726087,0.9992244196678566,0.9917906528016731,1.0085157740527848,1.0310749842166866,1.024415382751994,1.002268039402728,1.0302192634597942,1.0075912071838773,1.013787311565622,1.01006020661895,1.010798451556774,1.0097174586701636,1.0111523148247188,0.9964384038954917,1.0021431185512104
2025-01-10,0.9749758770826616,0.9788646967803949,0.995286553712424,0.9889791727569558,1.0114559221435788,0.996310445723584,0.9935010142471323,1.0013339274454096,0.9856032806715351,1.0087667135052052,0.9965816877674146,0.9763346564463974,0.9912505993616872,0.980301845246379,0.9913538181260121,0.9951654177262055,0.9884197495666707,0.9932214664231028,1.003057983623639,0.9971716915240662,0.9903437100359513,1.0271164253267804,1.0036229764320639,0.9884139866336733,1.0286264059670223,0.9340882459861928,1.0225784892325611,1.0187739719315838,1.0325654046103736,0.9211372168157419,0.9942515202411312,1.0290878981608653,0.9673368240458189,1.0292177516362297,0.966689663071597,0.9855125890703155,0.979365990581197,0.9491633007911218,0.9981357422115943,0.9853012783205497,0.9942515202411312,1.0290878981608653,0.9673368240458189,1.000228285521105,0.9448105297140944,0.9842993605576642,1.0292177516362297,0.9923300665615921,0.9663771414311301,1.0151799333495184,0.966689663071597,0.9819972114908362,0.9865473290393034,1.002731453844942,1.0135511940464026,1.005869036170045,0.9855125890703155,0.979365990581197,0.9491633007911218,0.9991264710782413,0.9981357422115943,0.9738752084279723,0.9899559372633583,1.0151799333495184,1.0135511940464026,0.9878869479320946,1.0187806189406436,0.9935920761391418,0.9970424989712725,0.9962068611346045,0.9962891721028986,0.9909996875704917,0.9973410593361887,0.9590417492195396,0.9874676561568461
2025-01-13,0.9782326837740796,0.9854554542483955,1.0133739954941807,0.9910166105214175,1.0202177269521584,0.999071230011681,0.9868547013723853,1.0032711731225714,0.9729853762692875,1.0198708524986777,0.973851714185022,0.9824870519430408,1.0002119752368273,0.9889244123779461,0.9958375882217536,0.9996907175454607,0.99680102023787,0.9921703197656311,1.0038264125214769,0.9889210488425015,1.0024871426963033,1.023700419127128,0.9983303291495631,0.9763647184428246,1.0562105475165533,0.9311517705635961,1.0206516673631276,1.0204223511802806,1.0473875595335833,0.8947269897363713,0.992099700450598,1.054581242213818,0.9871707276679997,1.0461803235326002,0.9839978981676784,1.0061244972495913,0.9947069564696942,0.9619089545857697,1.0022681795867203,0.9882110487153045,0.992099700450598,1.054581242213818,0.9871707276679997,1.0052681930627114,0.9468046977904567,0.9871840128121003,1.0461803235326002,1.000925232394974,0.9621638954312353,1.020674972094782,0.9839978981676784,0.9695738217805463,1.004431835230568,1.019452566311506,1.008524282305551,1.0037240106950587,1.0061244972495913,0.9947069564696942,0.9619089545857697,1.003665526848999,1.0022681795867203,0.972644597735012,1.002265775702622,1.020674972094782,1.008524282305551,0.994300511460211,1.0371190435207172,0.9952551059370566,0.994391664028795,0.9933259947569414,0.9983516523254284,0.9795367408913156,1.0001231076165478,0.9645088163059005,0.9755069006387022
2025-01-14,0.9839638175619385,0.990618862938527,1.0176521140826709,0.993515929725564,1.0111702134584086,1.0019923075132422,0.9801384923289885,1.0044199991827685,0.9742016475610973,1.03272092457007,0.9944996388740119,0.9903674224363509,1.0047836294363592,0.9943167821667203,1.0032171079644199,1.00377575203883,1.0009479100240704,0.9920516651170899,1.0037091357639225,0.9789634274431713,1.0092853729394127,1.042403591687245,1.0108970837120161,0.9718408760461787,1.0579922283315686,0.9451684562117206,1.0214708546415152,1.0176444771313662,1.0355089101857635,0.91641970940596,0.9891346882822589,1.0736610907880184,0.9965716062227687,1.041366565232061,0.9918262569372744,0.9994158009229532,0.9860038887159255,0.9645323205244005,1.011183803827318,0.9951268427091173,0.9891346882822589,1.0736610907880184,0.9965716062227687,1.0020048168681348,0.9557052403616012,0.9998627622202354,1.041366565232061,1.0085104240276244,0.9713964560254718,1.033131281721356,0.9918262569372744,0.9728285807904307,1.0225826896084977,1.0368911700159056,1.0017085963586339,1.011503803153187,0.9994158009229532,0.9860038887159255,0.9645323205244005,1.0219403546603592,1.011183803827318,0.9799680385118237,1.0162778349067636,1.033131281721356,1.0017085963586339,0.9996927900416276,1.0299814838728791,0.9968429567310771,0.9895541338106818,0.9895974681135254,1.0017060841580876,0.9770439200644009,1.0026731725577953,0.9732852390393761,0.9987948542514363
2025-01-15,0.9820883922091642,0.9984236673577935,1.0254009618596034,1.0094921935211143,1.0425638695421364,1.0201800022816123,1.0075595302060312,1.023881245866687,1.0011046500316227,1.0423476927153383,1.0363272246161546,0.9974303240704174,1.00723936719837,1.0017448135146334,1.0155029070893402,1.016666738541046,1.0112650930534972,1.0113409420988622,1.0279476856493124,1.003730828444415,1.023922074358061,1.061488327292054,1.0302703993648252,0.9994448794985024,1.0615219946037087,0.9565137714291629,1.0723195845733973,1.0412363018615538,1.1092133819086096,0.9606571166460052,1.0142833395227147,1.073650708138239,0.9920608473242107,1.0433297708169578,1.0080820147098024,0.9997235128339845,0.9977326640326287,0.9635335368618019,1.032056766836921,0.9940913377404663,1.0142833395227147,1.073650708138239,0.9920608473242107,0.998688071284408,1.002842874903669,1.0183582319767341,1.0433297708169578,1.0148748223238575,0.9750392738452777,1.0212102656200346,1.0080820147098024,0.9575071759818533,1.0561224150620447,1.0371333845827369,1.0328088995269051,1.0233468731457136,0.9997235128339845,0.9977326640326287,0.9635335368618019,1.0333885873162747,1.032056766836921,1.0039950887203755,1.0131576148765797,1.0212102656200346,1.0328088995269051,1.0094118885424668,1.074691535601753,1.0150468734519533,1.0157894636757727,1.0129956472660213,1.0205301238640425,1.0046696281831549,1.0197570250964254,0.9836369213524107,1.0273745090657462
2025-01-16,0.9865587717083645,1.0067601262149226,1.0097626863354712,1.0058127879115604,1.0317278129107461,1.022022491198456,0.9943643780034849,1.0254208384927945,0.9991135178661873,1.0534340395994932,1.049534388946286,1.0061383656321112,1.0249839968167078,1.0090550663855478,1.0222894371355349,1.0236368402855291,1.0185182422861103,1.00137129821975,1.0252853695077997,0.9982624711561441,1.0196223560921698,1.0777717669974696,1.0424447299952353,0.9905598920007029,1.0223987631677933,0.9632082744220766,1.0603176406331758,1.0568224696340636,1.0807163284217423,0.9749708123825864,1.0023076199618521,1.0874851604784284,0.997634684899438,1.0586609378366205,1.0196255214524816,1.0133056025467442,1.0094211409825218,0.9752241407285833,1.043915367100114,1.016519275307721,1.0023076199618521,1.0874851604784284,0.997634684899438,0.9986562650359158,0.9866786736636466,1.0279669327121568,1.0586609378366205,1.0446862432226118,0.9845522845182992,1.0431428175560837,1.0196255214524816,0.9541272819699413,1.0224681421819692,1.042102274302405,1.0190998509790647,1.0505468864692953,1.0133056025467442,1.0094211409825218,0.9752241407285833,1.04925182993217,1.043915367100114,1.0064029833313255,1.0151835231654514,1.0431428175560837,1.0190998509790647,1.0169185411448591,1.0514061173114588,1.0126734210226753,1.0096436460653442,1.0040318752490351,1.0236926664648853,1.0005188424381155,1.0227718341953225,0.988356282386091,1.0366576591274668
