pca_variance,umap_dim,umap_neighbors,umap_min_dist,n_cubes,perc_overlap,min_samples,num_nodes,num_links,num_clusters,num_clusters_used,num_tickers_portfolio,train_sharpe,train_return,train_vol,train_max_dd,val_sharpe,val_return,val_vol,val_max_dd,sharpe_diff,overfitting_score,success
0.5,1,10,0.1,4,0.3,4,6,4,6,3,126,0.34819319056594733,0.06210332181137278,0.17835880624325562,-0.15615319478899722,-0.18710928969662804,-0.03860407638381299,0.20631833110159406,-0.33945931123573125,0.5353024802625754,1.5373720531194301,True
0.5,1,10,0.1,4,0.4,4,6,4,6,3,126,0.3595216645616032,0.06316861419613036,0.17570182946598636,-0.15710327325511553,-0.085704041103069,-0.01682355413175598,0.19629825986295923,-0.30094970431665197,0.44522570566467223,1.2383835233061005,True
0.5,1,10,0.1,4,0.5,4,6,4,6,3,146,0.34326467410505584,0.05922225797402515,0.17252651508177108,-0.15454196932462963,-0.14253061512177084,-0.027674082893046258,0.1941623760579644,-0.30881213251024253,0.4857952892268267,1.4152207491008804,True
0.5,1,10,0.1,6,0.3,4,11,6,11,3,20,0.5977481983427774,0.12152381889807579,0.2033026937345752,-0.19857214600384251,-0.5923303155258087,-0.1222678982490941,0.20641843755803294,-0.3657701070918063,1.190078513868586,1.9909361787588997,True
0.5,1,10,0.1,6,0.4,4,9,6,9,3,20,0.5977481983427774,0.12152381889807579,0.2033026937345752,-0.19857214600384251,-0.5923303155258087,-0.1222678982490941,0.20641843755803294,-0.3657701070918063,1.190078513868586,1.9909361787588997,True
0.5,1,10,0.1,6,0.5,4,9,6,9,3,20,0.5977481983427774,0.12152381889807579,0.2033026937345752,-0.19857214600384251,-0.5923303155258087,-0.1222678982490941,0.20641843755803294,-0.3657701070918063,1.190078513868586,1.9909361787588997,True
0.5,1,10,0.1,8,0.3,4,12,6,12,3,31,0.7485969640450619,0.17676513599281143,0.23612857716875676,-0.2009691735903061,-0.22341720358979603,-0.04165011508736991,0.18642304360697928,-0.24674555222607045,0.9720141676348579,1.2984479156615272,True
0.5,1,10,0.1,8,0.4,4,11,6,11,3,98,0.6287846341703693,0.1276388261305189,0.2029929155296997,-0.16956139581219548,-0.08633432970822216,-0.014739149267570391,0.17072176638636355,-0.22841285537523529,0.7151189638785915,1.1373034979172691,True
0.5,1,10,0.1,8,0.5,4,11,7,11,3,20,0.5977481983427774,0.12152381889807579,0.2033026937345752,-0.19857214600384251,-0.5923303155258087,-0.1222678982490941,0.20641843755803294,-0.3657701070918063,1.190078513868586,1.9909361787588997,True
0.5,1,10,0.1,10,0.3,4,14,7,14,3,20,0.5977481983427774,0.12152381889807579,0.2033026937345752,-0.19857214600384251,-0.5923303155258087,-0.1222678982490941,0.20641843755803294,-0.3657701070918063,1.190078513868586,1.9909361787588997,True
0.5,1,10,0.1,10,0.4,4,15,8,15,3,20,0.5977481983427774,0.12152381889807579,0.2033026937345752,-0.19857214600384251,-0.5923303155258087,-0.1222678982490941,0.20641843755803294,-0.3657701070918063,1.190078513868586,1.9909361787588997,True
0.5,1,10,0.1,10,0.5,4,17,12,17,3,36,0.7357564042922184,0.17280330353975742,0.23486483098436692,-0.2004116566037351,-0.24353705579210214,-0.045047549310744256,0.18497205348987855,-0.2456258065761576,0.9792934600843206,1.3310022914803976,True
0.5,1,10,0.2,4,0.3,4,5,3,5,3,277,0.2483322228227715,0.04760446218367632,0.19169667811353838,-0.1932679520056069,0.525133244514797,0.0849527453732754,0.16177369507765307,-0.16933582900324085,-0.27680102169202553,1.1146399711871926,True
0.5,1,10,0.2,4,0.4,4,5,3,5,3,298,0.24934732471189847,0.04743520185465961,0.19023746057619553,-0.19182552133944558,0.5492405308159712,0.08785042587248357,0.15994891298712033,-0.16728352361208984,-0.2998932061040728,1.202712747973439,True
0.5,1,10,0.2,4,0.5,4,5,3,5,3,323,0.260378200130815,0.04901802283749914,0.18825701542169163,-0.18809599314543024,0.5492287468849629,0.08767236929278052,0.15962815091167046,-0.16655746463684484,-0.28885054675414795,1.109349963280445,True
0.5,1,10,0.2,6,0.3,4,7,5,7,3,244,0.30235163629779593,0.057745070146527876,0.1909864648116304,-0.18857006982778846,0.6097548778979919,0.09739253940288978,0.15972408410840616,-0.16292104043081237,-0.30740324160019594,1.0167077161025333,True
0.5,1,10,0.2,6,0.4,4,7,5,7,3,211,0.3250311848134385,0.05270350193926268,0.1621490626184483,-0.16046636291681876,0.31422664889334617,0.044340914439203745,0.14111124755129792,-0.17578112414040328,0.01080453592009234,0.03324153627380071,True
0.5,1,10,0.2,6,0.5,4,10,7,10,3,23,0.6651506954401587,0.1280785158750466,0.19255563702040715,-0.16756966545417673,-0.42356272321416805,-0.08507305294156652,0.2008511332064286,-0.34713517671244587,1.0887134186543268,1.6367921226239994,True
0.5,1,10,0.2,8,0.3,4,10,6,10,3,127,0.45093120247223284,0.08391731675124722,0.18609782665552985,-0.16334830035887798,0.383087052355008,0.06395649450881319,0.16695029005977602,-0.17922274940976318,0.06784415011722483,0.1504534388954876,True
0.5,1,10,0.2,8,0.4,4,10,8,10,3,79,0.40332201058983097,0.07153989338983248,0.1773766159828725,-0.15793696097199625,-0.11219166807245626,-0.022238697096798234,0.198220576259156,-0.30582402794771724,0.5155136786622873,1.278168969524831,True
0.5,1,10,0.2,8,0.5,4,10,8,10,3,93,0.3831525557262549,0.06884522149620684,0.1796809664122236,-0.15804986062458193,-0.07462021617819564,-0.014789420854045379,0.19819589933547946,-0.2997876267256081,0.45777277190445054,1.1947532779384835,True
0.5,1,10,0.2,10,0.3,4,12,9,12,3,61,0.45861629763212963,0.08205545667259456,0.17891962648569848,-0.15506614863874724,-0.16250100864555617,-0.032320804391653184,0.19889602323731204,-0.3197575568408557,0.6211173062776858,1.3543289008361916,True
0.5,1,10,0.2,10,0.4,4,13,10,13,3,66,0.4525861987455955,0.08084896053731833,0.17863770649967292,-0.15501417175291748,-0.13633798158799249,-0.02707806504735573,0.1986098424809051,-0.3152355775537801,0.5889241803335881,1.3012420218863763,True
0.5,1,10,0.2,10,0.5,4,14,11,14,3,23,0.6651506954401587,0.1280785158750466,0.19255563702040715,-0.16756966545417673,-0.42356272321416805,-0.08507305294156652,0.2008511332064286,-0.34713517671244587,1.0887134186543268,1.6367921226239994,True
0.5,1,15,0.1,4,0.3,4,5,2,5,3,291,0.33916805284328,0.060824336175969586,0.1793339191768595,-0.17186733029494297,0.2635645456230159,0.03886670899131343,0.14746561947260395,-0.17800639953486858,0.0756035072202641,0.22290869256839574,True
0.5,1,15,0.1,4,0.4,4,5,2,5,3,318,0.3563957726584678,0.06335414829594334,0.17776346734801282,-0.17058693028258237,0.235764381042202,0.0345231178688753,0.1464305919166629,-0.17894528328020773,0.12063139161626579,0.3384759328553154,True
0.5,1,15,0.1,4,0.5,4,5,2,5,3,343,0.27664277071255455,0.05239328169298496,0.18938966508336544,-0.18553812587712096,0.38212921252897286,0.061029941025843346,0.1597102211106566,-0.1745535037337026,-0.10548644181641831,0.3813092297503914,True
0.5,1,15,0.1,6,0.3,4,7,3,7,3,169,0.5461263880258661,0.0998351395717129,0.18280592507642102,-0.15062219852608122,0.119663141516659,0.01907343535808163,0.1593927346076428,-0.19132531997430324,0.4264632465092071,0.7808874572986365,True
0.5,1,15,0.1,6,0.4,4,7,4,7,3,67,0.438067472688927,0.07742795603155417,0.17674892763959216,-0.1565094908837826,-0.36169185598585746,-0.07047552200373948,0.19484962361578623,-0.3246458018422377,0.7997593286747844,1.8256533035099272,True
0.5,1,15,0.1,6,0.5,4,7,4,7,3,67,0.438067472688927,0.07742795603155417,0.17674892763959216,-0.1565094908837826,-0.36169185598585746,-0.07047552200373948,0.19484962361578623,-0.3246458018422377,0.7997593286747844,1.8256533035099272,True
0.5,1,15,0.1,8,0.3,4,9,5,9,3,38,0.6021293632661152,0.11140365164401538,0.18501614178011738,-0.16079718727590053,-0.3421830360381199,-0.06779129327674427,0.19811412646766094,-0.32086579302284857,0.944312399304235,1.5682882398925457,True
0.5,1,15,0.1,8,0.4,4,9,6,9,3,66,0.44185543582307063,0.07812358966550141,0.17680803116063495,-0.15633088756156638,-0.36610817259904055,-0.0713347005369277,0.1948459659627785,-0.3254008083244638,0.8079636084221111,1.8285700319994227,True
0.5,1,15,0.1,8,0.5,4,8,5,8,3,148,0.36749287164140687,0.06535039709266295,0.17782765908023035,-0.15864420951571415,-0.2200209986503976,-0.04330770329850721,0.19683440927982057,-0.3207416054122455,0.5875138702918045,1.5987082080467951,True
0.5,1,15,0.1,10,0.3,4,9,5,9,3,168,0.51856638942007,0.09578882774696829,0.18471854270017787,-0.14904737541500063,0.14346660593075986,0.02322369364000299,0.16187525654026594,-0.18911165217976142,0.37509978348931017,0.7233399447827629,True
0.5,1,15,0.1,10,0.4,4,11,6,11,3,38,0.6021293632661152,0.11140365164401538,0.18501614178011738,-0.16079718727590053,-0.3421830360381199,-0.06779129327674427,0.19811412646766094,-0.32086579302284857,0.944312399304235,1.5682882398925457,True
0.5,1,15,0.1,10,0.5,4,10,7,10,3,26,0.6470513736316749,0.12241378414754144,0.18918711733888352,-0.1629183494181211,-0.3773149946054473,-0.07564931284643471,0.20049378881838523,-0.33871570233647696,1.0243663682371222,1.583129887334462,True
0.5,1,15,0.2,4,0.3,4,6,3,6,3,101,0.3864705511585557,0.06899899227894848,0.17853622241618236,-0.1587207005419042,-0.17551856827279289,-0.03459711185854761,0.19711368545791916,-0.3173079445363695,0.5619891194313487,1.4541576783706442,True
0.5,1,15,0.2,4,0.4,4,6,4,6,3,131,0.34417669474299284,0.06080280403020933,0.1766615955087041,-0.15983598916328498,-0.20367845255144848,-0.04004739498165567,0.19662067577590142,-0.31666054411986366,0.5478551472944413,1.5917845561958845,True
0.5,1,15,0.2,4,0.5,4,6,4,6,3,183,0.3331378173393188,0.05845337917970181,0.17546305503996232,-0.15860936807441997,-0.2183890034102268,-0.04284669578575444,0.19619438303525863,-0.31703203790570955,0.5515268207495456,1.6555515226534185,True
0.5,1,15,0.2,6,0.3,4,8,4,8,3,127,0.40950883160845397,0.07086354251106612,0.17304521182786428,-0.1541753421578925,-0.2526600749013524,-0.049362342758527536,0.1953705696390709,-0.3133891863993916,0.6621689065098064,1.616983213546246,True
0.5,1,15,0.2,6,0.4,4,8,4,8,3,148,0.3863930621894602,0.06686266902545589,0.1730431406987093,-0.1544702028419919,-0.2605497752503714,-0.05091700540467048,0.19542141364636587,-0.31628343538406645,0.6469428374398316,1.6743127678690464,True
0.5,1,15,0.2,6,0.5,4,8,5,8,3,82,0.3717528693017272,0.0672864741683117,0.18099786101099255,-0.1576059147856617,-0.20351357639263087,-0.04038494215797144,0.1984385654943154,-0.32169630739855964,0.575266445694358,1.5474431892748952,True
0.5,1,15,0.2,8,0.3,4,10,6,10,3,44,0.6320392902902985,0.11264303196474046,0.17822156580329526,-0.16272859642061974,-0.04860516822495775,-0.008205535024655167,0.16882021653906742,-0.2319387929352036,0.6806444585152562,1.0769021308827702,True
0.5,1,15,0.2,8,0.4,4,10,6,10,3,49,0.5492820740687279,0.09876448528617174,0.17980649642284527,-0.15164353203181824,-0.2676829775520988,-0.05264372995029775,0.19666446642111102,-0.3158958181357633,0.8169650516208267,1.4873324475515388,True
0.5,1,15,0.2,8,0.5,4,10,7,10,3,84,0.4406725131554915,0.07724335033259508,0.17528515627054717,-0.15726180820062302,-0.26755903565592204,-0.052009837819103004,0.19438640033815593,-0.3182104187124918,0.7082315488114135,1.6071607092986842,True
0.5,1,15,0.2,10,0.3,4,10,6,10,3,134,0.4206051787000435,0.07638158827686536,0.1815992577954853,-0.17429425069714063,0.524412557113772,0.08296444415266548,0.15820453386791467,-0.15760033669935786,-0.1038073784137285,0.24680480334208915,True
0.5,1,15,0.2,10,0.4,4,12,8,12,3,25,0.6496434780078933,0.12295923924800914,0.18927187512919993,-0.1632217962899573,-0.3865293319558461,-0.07742195603921015,0.20030033852140927,-0.3401964035828379,1.0361728099637395,1.5949868582397277,True
0.5,1,15,0.2,10,0.5,4,11,8,11,3,104,0.40580678145474164,0.070282553500252,0.17319216117656328,-0.15296999044258738,-0.2651144017303151,-0.05187940513229634,0.19568686119537984,-0.31422662540029556,0.6709211831850568,1.65330204877289,True
0.5,1,20,0.1,4,0.3,4,7,3,7,3,48,0.5546856612808178,0.09975069547762966,0.17983283585751356,-0.1511910414810882,-0.2640705311915156,-0.051928240209189624,0.1966453431016465,-0.3155231177485763,0.8187561924723333,1.4760723949159846,True
0.5,1,20,0.1,4,0.4,4,7,3,7,3,48,0.5546856612808178,0.09975069547762966,0.17983283585751356,-0.1511910414810882,-0.2640705311915156,-0.051928240209189624,0.1966453431016465,-0.3155231177485763,0.8187561924723333,1.4760723949159846,True
0.5,1,20,0.1,4,0.5,4,6,3,6,3,151,0.4098515236432791,0.06974472079244258,0.17017070028790726,-0.15521158716200845,-0.28919628905201566,-0.055898933533298376,0.1932906321742055,-0.31948367738754685,0.6990478126952948,1.7056123312200309,True
0.5,1,20,0.1,6,0.3,4,7,3,7,3,211,0.5049998568116064,0.08452520703072658,0.1673766950438152,-0.1492953237744837,0.2031866806391288,0.029680730731232993,0.14607616324983266,-0.18072756738744328,0.3018131761724776,0.5976500232653947,True
0.5,1,20,0.1,6,0.4,4,8,4,8,3,48,0.5546856612808178,0.09975069547762966,0.17983283585751356,-0.1511910414810882,-0.2640705311915156,-0.051928240209189624,0.1966453431016465,-0.3155231177485763,0.8187561924723333,1.4760723949159846,True
0.5,1,20,0.1,6,0.5,4,8,4,8,3,48,0.5546856612808178,0.09975069547762966,0.17983283585751356,-0.1511910414810882,-0.2640705311915156,-0.051928240209189624,0.1966453431016465,-0.3155231177485763,0.8187561924723333,1.4760723949159846,True
0.5,1,20,0.1,8,0.3,4,8,4,8,3,177,0.504367538693218,0.08268249532955742,0.16393302301687007,-0.15186010972356906,0.0569914902396803,0.008146045813332245,0.14293442370209444,-0.18869788877858953,0.44737604845353773,0.8870040479065299,True
0.5,1,20,0.1,8,0.4,4,8,4,8,3,187,0.5151360686008687,0.08465574440605016,0.16433666669076138,-0.15027385352621717,0.11388675335349553,0.016278195193992408,0.142933174532302,-0.1833227850748558,0.4012493152473732,0.7789190850820896,True
0.5,1,20,0.1,8,0.5,4,10,6,10,3,48,0.7498424632858425,0.15616942158531052,0.2082696422672161,-0.17230025702555793,0.040986939792236395,0.006845508040766124,0.16701681256190726,-0.198416859897017,0.708855523493606,0.9453392655136789,True
0.5,1,20,0.1,10,0.3,4,10,6,10,3,48,0.6630933944384682,0.1533564388273246,0.23127426711465354,-0.19678015614885994,-0.25910621980047,-0.047710555235007224,0.18413512138669502,-0.2491182105712428,0.9221996142389381,1.3907537338988132,True
0.5,1,20,0.1,10,0.4,4,11,7,11,3,48,0.7543400800895839,0.15870092799387311,0.21038379397131612,-0.17468997443416984,0.015470508451898828,0.0026132356509294347,0.16891724399715446,-0.19806380540393362,0.7388695716376851,0.9794913343991194,True
0.5,1,20,0.1,10,0.5,4,11,7,11,3,48,0.7443730603465748,0.1549323589494057,0.20813805227888058,-0.17176062560168132,0.03797897398348997,0.006334348256329021,0.16678566037836243,-0.19758509942608365,0.7063940863630849,0.9489785753855638,True
0.5,1,20,0.2,4,0.3,4,5,3,5,3,169,0.5044491717822677,0.08194892920415686,0.16245230201215988,-0.15090250497731522,0.2953054162031925,0.04144498696335144,0.14034617954597267,-0.17219886858152553,0.20914375557907516,0.41459827328123083,True
0.5,1,20,0.2,4,0.4,4,5,3,5,3,194,0.5079029225240117,0.0824400840865567,0.16231464799783515,-0.1509899218661574,0.2934031588950696,0.04116515576347927,0.14030236047390768,-0.17296471654294243,0.21449976362894208,0.4223243342703966,True
0.5,1,20,0.2,4,0.5,4,6,4,6,3,78,0.46899403256343086,0.08175075622331003,0.1743108665508518,-0.14967965628155575,-0.24702395030978808,-0.04789182778912373,0.1938752405548672,-0.3139455062611996,0.7160179828732189,1.5267102205109153,True
0.5,1,20,0.2,6,0.3,4,8,4,8,3,48,0.5546856612808178,0.09975069547762966,0.17983283585751356,-0.1511910414810882,-0.2640705311915156,-0.051928240209189624,0.1966453431016465,-0.3155231177485763,0.8187561924723333,1.4760723949159846,True
0.5,1,20,0.2,6,0.4,4,9,6,9,3,51,0.6978565112171067,0.15406683899758522,0.22077151466120556,-0.18882794538480016,-0.27910056812201967,-0.049238315515488365,0.17641782618644447,-0.23673376273128968,0.9769570793391263,1.3999397635987523,True
0.5,1,20,0.2,6,0.5,4,8,6,8,3,72,0.437537440732394,0.07392283513212564,0.168952021587881,-0.14428023668470755,-0.3386775692923527,-0.06516146208162076,0.19239969808975504,-0.3268980285436591,0.7762150100247467,1.7740539157641921,True
