pca_variance,umap_dim,umap_neighbors,umap_min_dist,n_cubes,perc_overlap,dbscan_eps,min_samples,num_nodes,num_links,num_clusters,num_clusters_used,num_tickers_portfolio,train_sharpe,train_return,train_vol,train_max_dd,val_sharpe,val_return,val_vol,val_max_dd,sharpe_diff,overfitting_score,success
0.6,1,15,0.1,8,0.3,0.35,3,19,7,19,3,25,1.1132510851971291,0.25060615216069826,0.2251119765280284,-0.19199173903219316,0.801651395620631,0.13161862460947826,0.164184364087061,-0.14896843598840978,0.3115996895764981,0.2799006385170705,True
0.6,1,15,0.1,8,0.3,0.4,3,14,5,14,3,25,1.1132510851971291,0.25060615216069826,0.2251119765280284,-0.19199173903219316,0.801651395620631,0.13161862460947826,0.164184364087061,-0.14896843598840978,0.3115996895764981,0.2799006385170705,True
0.6,1,15,0.1,8,0.4,0.3,3,23,10,23,3,26,0.9124590142019396,0.2254890942340066,0.24712243588412047,-0.2081090945899157,0.12302738943111056,0.02479031843240164,0.20150243410865049,-0.25991260700284907,0.7894316247708291,0.8651694075939251,True
0.6,1,15,0.1,8,0.4,0.35,3,23,8,23,3,25,1.1132510851971291,0.25060615216069826,0.2251119765280284,-0.19199173903219316,0.801651395620631,0.13161862460947826,0.164184364087061,-0.14896843598840978,0.3115996895764981,0.2799006385170705,True
0.6,1,15,0.1,8,0.4,0.4,3,14,4,14,3,25,1.1132510851971291,0.25060615216069826,0.2251119765280284,-0.19199173903219316,0.801651395620631,0.13161862460947826,0.164184364087061,-0.14896843598840978,0.3115996895764981,0.2799006385170705,True
0.6,2,15,0.1,5,0.3,0.3,3,26,11,26,3,31,0.9185379501150226,0.18877682430794873,0.20551880767072217,-0.17389394564074134,0.3062608659747959,0.05139932973165625,0.16782859138093803,-0.26161926222362697,0.6122770841402267,0.6665778850656691,True
0.6,2,15,0.1,5,0.3,0.35,3,28,9,28,3,30,1.2267248568624505,0.24342698679913696,0.1984364997883399,-0.16075956663892266,0.6714482112858295,0.10745900913304626,0.160040651426059,-0.17655689876784453,0.5552766455766209,0.4526497058165364,True
0.6,2,15,0.1,5,0.3,0.4,3,20,11,20,3,30,1.2267248568624505,0.24342698679913696,0.1984364997883399,-0.16075956663892266,0.6714482112858295,0.10745900913304626,0.160040651426059,-0.17655689876784453,0.5552766455766209,0.4526497058165364,True
0.6,2,15,0.1,5,0.4,0.3,3,44,28,44,3,26,0.9337712724602644,0.22497138164577296,0.24092771782647274,-0.20122633652325,0.23176145993521896,0.04533823325666335,0.1956245584116363,-0.24577743995704227,0.7020098125250454,0.7518006103094359,True
0.6,2,15,0.1,5,0.4,0.35,3,35,21,35,3,16,1.481434125032782,0.2678073920955883,0.18077576827093955,-0.1266211591521568,1.5311571865907039,0.23523456533196108,0.15363188534270453,-0.09910969165757783,-0.04972306155792183,0.033564139449549626,True
0.6,2,15,0.1,5,0.4,0.4,3,26,17,26,3,16,1.481434125032782,0.2678073920955883,0.18077576827093955,-0.1266211591521568,1.5311571865907039,0.23523456533196108,0.15363188534270453,-0.09910969165757783,-0.04972306155792183,0.033564139449549626,True
0.6,2,15,0.1,6,0.3,0.3,3,38,23,38,3,30,0.7755241345512959,0.14018222309373693,0.18075804072151,-0.14524776230399508,0.4379162961804132,0.0598972262445511,0.1367777969602542,-0.1419620159041942,0.33760783837088265,0.43532860336605306,True
0.6,2,15,0.1,6,0.3,0.35,3,40,23,40,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.6,2,15,0.1,6,0.3,0.4,3,24,15,24,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.6,2,15,0.1,6,0.4,0.3,3,43,28,43,3,32,0.8024185289280618,0.14601822126706118,0.1819726439544269,-0.14175978330289013,0.4796873336107298,0.06573733722014968,0.13704205346705292,-0.13387296194069723,0.32273119531733196,0.40219808451889,True
0.6,2,15,0.1,6,0.4,0.35,3,49,33,49,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.6,2,15,0.1,6,0.4,0.4,3,28,20,28,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.6,2,15,0.1,8,0.3,0.3,3,43,27,43,3,26,0.9124590142019396,0.2254890942340066,0.24712243588412047,-0.2081090945899157,0.12302738943111056,0.02479031843240164,0.20150243410865049,-0.25991260700284907,0.7894316247708291,0.8651694075939251,True
0.6,2,15,0.1,8,0.3,0.35,3,52,33,52,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.6,2,15,0.1,8,0.3,0.4,3,42,32,42,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.6,2,15,0.1,8,0.4,0.3,3,52,36,52,3,26,0.9124590142019396,0.2254890942340066,0.24712243588412047,-0.2081090945899157,0.12302738943111056,0.02479031843240164,0.20150243410865049,-0.25991260700284907,0.7894316247708291,0.8651694075939251,True
0.6,2,15,0.1,8,0.4,0.35,3,60,42,60,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.6,2,15,0.1,8,0.4,0.4,3,42,30,42,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,1,15,0.1,5,0.3,0.3,3,26,9,26,3,31,0.9185379501150226,0.18877682430794873,0.20551880767072217,-0.17389394564074134,0.3062608659747959,0.05139932973165625,0.16782859138093803,-0.26161926222362697,0.6122770841402267,0.6665778850656691,True
